user,item,rating,month_visited:january,month_visited:february,month_visited:march,month_visited:april,month_visited:may,month_visited:june,month_visited:july,month_visited:august,month_visited:september,month_visited:october,month_visited:november,month_visited:december,company:alone,company:couple,company:friends,company:family,company:business
142205,217,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142205,236,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142205,410,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142264,211,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142264,214,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142264,346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142264,426,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142269,211,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142269,248,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
142269,346,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142269,387,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142387,211,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
142387,229,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
142387,255,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
142387,426,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
142630,211,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142630,257,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
142630,309,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
142630,405,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
143661,218,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143661,228,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143661,346,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143661,414,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146858,211,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
146858,216,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
146858,222,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
146858,414,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
146928,211,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
146928,223,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
146928,227,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
146928,420,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
147566,214,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
147566,309,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
147566,346,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
147566,388,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
149055,219,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149055,249,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149055,272,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149055,346,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149339,215,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149339,255,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149339,246,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
149339,414,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
150546,211,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
150546,219,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
150546,272,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
150546,346,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
151920,211,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151920,286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
151920,346,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
151920,403,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
153727,211,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
153727,272,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
153727,346,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
153727,414,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
155766,217,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
155766,257,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
155766,346,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
155766,387,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
163074,211,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
163074,218,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
163074,249,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
163074,414,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
164970,249,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
164970,257,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
164970,309,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
164970,414,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
166146,211,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
166146,218,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166146,219,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
166146,230,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167449,211,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
167449,219,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
167449,346,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
167449,401,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
167655,242,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
167655,249,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
167655,346,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
167655,414,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170020,211,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
170020,217,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
170020,219,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
170020,346,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
170023,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170023,216,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170023,249,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170023,257,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170144,215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170144,346,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
170144,414,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
170144,422,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
171414,211,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171414,218,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171414,219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171414,414,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171877,211,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171877,218,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171877,219,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171877,346,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173297,216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173297,218,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173297,219,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
173297,414,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
177095,242,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
177095,244,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
177095,273,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
177095,422,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
178640,211,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
178640,249,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
178640,344,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
178640,414,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
180255,211,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180255,216,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180255,219,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
180255,426,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180267,211,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180267,214,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180267,217,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180267,346,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180524,211,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
180524,242,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
180524,414,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
180524,422,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181543,217,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181543,221,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
181543,242,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181543,422,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181744,231,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181744,249,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181744,255,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181744,257,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181989,214,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181989,218,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181989,219,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181989,414,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
182979,211,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182979,218,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182979,346,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
182979,408,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
186094,211,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186094,213,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186094,219,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186094,222,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186523,217,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186523,218,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186523,245,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
186523,414,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186549,211,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
186549,216,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186549,218,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
186549,219,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
187412,211,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187412,216,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187412,219,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187412,422,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187434,211,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187434,234,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187434,255,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187434,414,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187530,235,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187530,248,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187530,272,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
187530,414,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
188043,214,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
188043,223,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
188043,255,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
188043,414,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
189279,211,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189279,235,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189279,346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
189279,392,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
190958,230,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190958,249,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
190958,387,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190958,422,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
191726,244,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191726,257,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191726,259,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191726,428,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191731,211,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191731,238,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191731,243,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
191731,422,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
192274,211,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
192274,235,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
192274,402,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
192274,402,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
193113,214,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193113,223,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
193113,255,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193113,346,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
195681,219,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195681,230,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195681,346,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195681,414,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
195815,216,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195815,219,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195815,229,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195815,230,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
195926,211,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
195926,218,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
195926,230,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
195926,346,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
196538,216,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196538,230,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196538,242,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196538,346,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196803,230,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
196803,231,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
196803,249,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
196803,422,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197780,211,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197780,216,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197780,217,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
197780,257,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207287,220,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
207287,251,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
207287,309,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
207287,418,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198239,211,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198239,251,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
198239,256,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
198239,346,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
198626,215,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
198626,216,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
198626,219,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
198626,422,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
198657,211,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
198657,218,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
198657,229,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
198657,249,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208053,212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208053,244,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208053,402,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
208053,402,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208131,212,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
208131,402,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
208131,402,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
208131,420,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
199352,211,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
199352,230,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
199352,346,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
199352,414,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
208633,212,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
208633,216,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
208633,228,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
208633,258,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
201435,211,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
201435,218,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
201435,346,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
201435,422,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
202383,224,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202383,230,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
202383,238,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
202383,387,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
202399,211,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
202399,216,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202399,236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
202399,422,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
202985,211,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202985,213,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202985,249,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
202985,414,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
203283,219,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203283,228,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203283,230,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203283,260,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
203429,219,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203429,230,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203429,239,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203429,314,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203635,219,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203635,230,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203635,249,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203635,414,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
203840,211,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203840,216,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203840,218,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
203840,422,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
203878,211,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203878,242,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
203878,269,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
203878,404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
204032,216,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204032,219,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204032,223,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204032,242,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
204136,219,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204136,249,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204136,346,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204136,414,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
204434,211,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
204434,213,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
204434,214,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
204434,243,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
205031,211,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
205031,229,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205031,405,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
205031,415,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
205074,214,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205074,215,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205074,224,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205074,414,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205354,226,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205354,249,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205354,391,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205354,392,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205549,211,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205549,235,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205549,257,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205549,414,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205572,235,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
205572,249,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
205572,272,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
205572,309,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
205598,211,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205598,213,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205598,257,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205598,346,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205740,239,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
205740,243,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
205740,247,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
205740,249,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
206026,346,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
206026,346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
206026,408,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
206026,408,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
206254,249,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
206254,257,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
206254,402,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
206254,415,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
206330,214,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206330,249,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206330,346,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206330,422,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206331,211,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206331,228,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
206331,236,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
